0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81
0.0,0.0,-0.0008031150597239174,0.0,0.0,0.0,0.004313130099002205,0.0,0.0,-0.0017567393673224396,0.0,0.0,0.0,0.0,0.0,-0.0004665561950610073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001973726061614652,0.0,0.0,0.0,0.0,0.0,0.0,-0.0018399696702955752,0.0,0.0,0.0,-0.04173647958236887,-0.2679402442107504,0.0,-0.018439290699115814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005860856097323897,0.0,0.0
0.0,0.0,0.0,0.0,-0.0026055046419653964,0.0,-0.0038266136990485772,0.0,0.0,-0.003533268070461331,-0.0019023031717764374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0019760518147368565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0022759626184566395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06702837538142929,-0.5133259187492202,-0.004334798662402627,-0.02036343444192806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-0.004164478135878503,0.0,0.0,0.0,-0.0032073804853228255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004787293510569437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0016921478476638052,-0.0026623132003906766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002481152488246594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10437076110556151,-0.7358755118609122,-0.006652710903134705,-0.10006523157681219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-0.0012450976288075042,0.0,0.0,0.0,0.0,0.0,0.0,0.006776252242480303,0.0,0.0,0.0,0.0,-0.0007446862561720587,0.0,0.0,0.0,0.0,0.0,-0.001387409000570189,0.0,-0.0015350429749039685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05041814834418512,-0.5275577526815451,-0.0034361155337339078,-0.03507250439175508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002246708425045496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00665327952558075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011233378913582473,0.0,0.0,0.0,0.0,0.0029208323912822943,0.0,0.0,0.001980751204674752,0.0,0.0,0.0,0.0,0.0,0.001975951314680778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016223440570934523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01807059407469605,0.13237937357939977,0.0,0.03608278985048702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001342178942278815,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004431928517691242,0.0,0.002266247645691398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015398413000944139,0.0,0.0,0.0,0.0,0.0,0.002592192798430083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016201786483858172,0.0,0.0,0.0,0.0,0.09036826009159922,1.3646917368022669,0.0,0.18673965490765196,0.0,0.0,0.001827067353366592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012257130075820817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,-0.0007618121028164463,0.0,0.0,0.0,0.0,0.007481375137606325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0008319746345633212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00020948722684223676,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006921366430658016,0.0,0.0,0.0,0.0,0.0,-0.0070540472751025995,-0.011355968248831018,-0.0035160304748232353,0.020547627002503236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006895070494940638,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01037939376232328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002147919911322983,-0.00042981852454130573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001672335610292395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0038667152098756374,0.0,0.0,0.0,-0.010210624509326865,-0.19241963599977774,-0.0035658799693862923,0.017719657846704703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0008552681293150736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001063076630790243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00019530225493696873,0.0,0.0,0.0,-0.00024350444849238515,0.0,0.0,-0.0014684989315207932,0.0,-0.0011703411599874576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004060800318592911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.047706074862583464,-0.1925498932373067,-0.005317029047057961,-0.00023449846039996523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-0.001076974918458242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0020918119349783645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0014203269013844944,0.0,-0.0019489432769136327,0.0,0.0,0.0,0.0,-0.0049606468326068775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06714797505275326,-0.5044581678665588,-0.0042013386746525975,-0.018454908678941558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0015679184974207118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0029312278406304773,0.0,0.0,0.0,0.0,-0.004221327321527659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0021651709459741897,0.0,-0.0012797246732394463,0.0,0.0,0.0,0.0,0.0,0.0,-0.0032977835400637354,0.0,-0.0016917989285972332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06416650127855072,-0.5894224412905483,-0.006158127134159624,-0.01355718783205169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-0.0011714811342583835,0.0,0.0,0.0,0.0,0.0,0.0,-0.0023984775949505537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004784246059086431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0012091383136090261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00039207159067621824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07860609093472097,-0.27595290855397037,-0.005369419619619395,0.011687760166472112,0.0,0.0,0.0,0.0,0.0,-0.0007830243997716914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016055300782863435,0.0035030815933835362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024393266282863296,0.0,0.0,0.0,0.0015934199175229582,0.0,0.0,0.0012489624638903592,0.0,0.0015090894208291976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05343816233482237,0.6725852663121139,0.005910331843036097,0.0471350216495075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-0.0007096366669645172,0.0,0.0,0.0,-0.0015191338368313926,0.0,0.0,-0.00241896139130401,-0.0004954990183408947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003372262732719701,0.0,-0.0031619907739944605,0.0,0.0,0.0,-0.09777318934277582,-0.2721704979489319,-0.001347175948849207,0.0,0.0,0.0,-0.0005292685682819777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0004179267618065752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006676600445041103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004769443876693488,0.002314566780275762,0.0,0.012422875159341637,0.0,0.0,0.0,0.0,0.0006560321276232301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007865003576331799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025832216299534392,0.25796900701872305,0.0,0.036576005688556595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0025096315130442304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000695753116913521,0.0,0.0,0.0,0.0,0.0,0.0,-0.0010160089390455608,0.0,0.0,0.0,-0.0006705417320293366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0015461554391512631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0007367901381198446,0.0,0.0,0.0,-0.0009193528015928941,0.0,0.0,0.0,0.4076061293163771,-0.00287704856910509,0.06108611564269676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006289597257211862,0.0,0.0,0.020395897118424797,0.0,0.0,0.0,0.0031217891256449803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14970767254309633,1.0230191950770855,0.01280485425272783,0.03522334045874764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011583553223921729,0.0,0.0,0.0,0.0,0.0,0.0,0.003227516443933673,0.0020160543261269807,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0018805837573457067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006450656484343974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005127018032468744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00035615546246353647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020392744772485013,0.0,0.0,0.0,0.0019788756297026734,-0.07654671752265484,0.0,0.0017132258816329974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005148007665808519,0.0,0.0,0.0,0.0,0.0009081751781389591,0.0,0.0
0.0,0.0,0.0,0.0,0.0,-0.0016325881378730762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001969220658015016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006112601585895565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0010078135605202814,0.0,0.0,0.0029551710877808723,0.0,0.0,0.0,-0.014174185774721768,-0.15919871975079392,-0.0047923278366172285,0.03281606261618098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0007188945579740013,0.0,0.0
0.0016335135270247395,0.0,0.00442406805240062,0.0,0.0,0.0,0.0,0.0,0.0,0.002647639783460123,0.0,0.0,0.0,0.0024395466074088024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002249386692156405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00299460436218907,0.0,0.0,0.0,0.0,0.11120519257606357,1.0608702720058485,0.0,0.08068665909154689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001046371416088876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.0022615859686415996,0.0,0.0,0.0,-0.0038630318821134364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003299095378933765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10097749810433838,-0.7136206804356053,-0.006321580027599444,-0.06819919725506575,0.0,0.0,0.0,0.0,0.0,0.0,-0.0009551021969942397,0.0,-0.0012325930239346116,0.0,0.0,-0.0021702776335273876,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,-0.00207330862206561,0.0,0.0,-0.0011257172901561574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0009655282227647253,0.0,-0.0015205657466545305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0032501650237151724,0.0,0.0,0.0,-0.050792349159121494,-0.5034261441490205,-0.003516823729794842,-0.021221761067281932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0012131578116472141,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006446558364423116,0.0,0.0,-0.0007648232752738989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001272087581390971,0.0,0.0,-0.0008753800070300997,-0.0003862097288959143,-0.004541847475579522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07752288398148986,-0.604494413975594,-0.004870703419897077,-0.07552637082680133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,-0.003665486701683651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0022864824238477983,0.0,0.0,0.0,0.0,0.0,-0.0038961615287643387,-0.004746172925106613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10065958749130595,-0.756351107113092,-0.01108964998376818,-0.1154679052818657,0.0,0.0,0.0,0.0,0.0,-0.0033171868833128744,0.0,0.0,0.0,0.0,0.0,-0.003985700152180231,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-0.0013961525645740398,0.0,0.0,0.0,0.004513289148911231,0.0,0.0,-0.0010293579479057381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0007666410456140249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0014848250793085883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.219155369299807e-05,0.0,0.0,0.0,0.0,0.0,-0.022241582648230385,-0.3154361662767387,-0.003753632206352105,-0.008716582444396503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
